"Utbildning","Arbsektor","COUNT","Andel","Lön"
"Samhällsvetare","Offentlig",188,4.15102671671451,"42000-42999"
"Samhällsvetare","Offentlig",180,3.9743872819607,"43000-43999"
"Samhällsvetare","Offentlig",178,3.93022742327224,"44000-44999"
"Samhällsvetare","Offentlig",187,4.12894678737028,"45000-45999"
"Samhällsvetare","Offentlig",173,3.81982777655111,"46000-46999"
"Samhällsvetare","Offentlig",159,3.51070876573195,"47000-47999"
"Samhällsvetare","Offentlig",150,3.31198940163391,"48000-48999"
"Samhällsvetare","Offentlig",127,2.80415102671671,"49000-49999"
"Samhällsvetare","Offentlig",118,2.60543166261868,"50000-50999"
"Samhällsvetare","Offentlig",73,1.61183484212851,"51000-51999"
"Samhällsvetare","Offentlig",75,1.65599470081696,"52000-52999"
"Samhällsvetare","Offentlig",81,1.78847427688231,"53000-53999"
"Samhällsvetare","Offentlig",64,1.41311547803047,"54000-54999"
"Samhällsvetare","Offentlig",71,1.56767498344005,"55000-55999"
"Samhällsvetare","Offentlig",52,1.14815632589976,"56000-56999"
"Samhällsvetare","Offentlig",46,1.0156767498344,"57000-57999"
"Samhällsvetare","Offentlig",35,0.772797527047913,"58000-58999"
"Samhällsvetare","Offentlig",36,0.794877456392139,"59000-59999"
"Samhällsvetare","Offentlig",35,0.772797527047913,"60000-60999"
"Samhällsvetare","Offentlig",31,0.684477809671009,"61000-61999"
"Samhällsvetare","Offentlig",35,0.772797527047913,"62000-62999"
"Samhällsvetare","Offentlig",27,0.596158092294105,"63000-63999"
"Samhällsvetare","Offentlig",34,0.750717597703687,"64000-64999"
"Samhällsvetare","Offentlig",26,0.574078162949879,"65000-65999"
"Samhällsvetare","Offentlig",15,0.331198940163391,"66000-66999"
"Samhällsvetare","Offentlig",22,0.485758445572974,"67000-67999"
"Samhällsvetare","Offentlig",18,0.39743872819607,"68000-68999"
"Samhällsvetare","Offentlig",10,0.220799293442261,"69000-69999"
"Samhällsvetare","Offentlig",20,0.441598586884522,"70000-70999"
