"Utbildning","Arbsektor","COUNT","Andel","Lön"
"Samhällsvetare","Privat",9,0.615595075239398,"66000-66999"
"Samhällsvetare","Privat",8,0.547195622435021,"67000-67999"
"Samhällsvetare","Privat",10,0.683994528043776,"68000-68999"
"Samhällsvetare","Privat",13,0.889192886456908,"69000-69999"
"Samhällsvetare","Privat",19,1.29958960328317,"70000-70999"
"Samhällsvetare","Privat",9,0.615595075239398,"71000-71999"
"Samhällsvetare","Privat",14,0.957592339261286,"72000-72999"
"Samhällsvetare","Privat",6,0.410396716826265,"73000-73999"
"Samhällsvetare","Privat",3,0.205198358413133,"74000-74999"
"Samhällsvetare","Privat",11,0.752393980848153,"75000-75999"
"Samhällsvetare","Privat",3,0.205198358413133,"76000-76999"
"Samhällsvetare","Privat",6,0.410396716826265,"77000-77999"
"Samhällsvetare","Privat",6,0.410396716826265,"78000-78999"
"Samhällsvetare","Privat",3,0.205198358413133,"79000-79999"
"Samhällsvetare","Privat",7,0.478796169630643,"80000-80999"
"Samhällsvetare","Privat",3,0.205198358413133,"81000-81999"
"Samhällsvetare","Privat",5,0.341997264021888,"82000-82999"
"Samhällsvetare","Privat",3,0.205198358413133,"83000-83999"
"Samhällsvetare","Privat",4,0.27359781121751,"84000-84999"
"Samhällsvetare","Privat",5,0.341997264021888,"85000-85999"
"Samhällsvetare","Privat",2,0.136798905608755,"86000-86999"
"Samhällsvetare","Privat",5,0.341997264021888,"87000-87999"
"Samhällsvetare","Privat",3,0.205198358413133,"88000-88999"
"Samhällsvetare","Privat",4,0.27359781121751,"89000-89999"
"Samhällsvetare","Privat",2,0.136798905608755,"90000-90999"
"Samhällsvetare","Privat",3,0.205198358413133,"92000-92999"
"Samhällsvetare","Privat",3,0.205198358413133,"93000-93999"
"Samhällsvetare","Privat",1,0.068399452804378,"94000-94999"
"Samhällsvetare","Privat",42,2.87277701778386,">=95000"
"Samhällsvetare","Offentlig",10,0.233754090696587,"< 25000"
"Samhällsvetare","Offentlig",19,0.444132772323516,"25000-25999"
"Samhällsvetare","Offentlig",27,0.631136044880785,"26000-26999"
"Samhällsvetare","Offentlig",60,1.40252454417952,"27000-27999"
"Samhällsvetare","Offentlig",104,2.43104254324451,"28000-28999"
"Samhällsvetare","Offentlig",94,2.19728845254792,"29000-29999"
"Samhällsvetare","Offentlig",127,2.96867695184666,"30000-30999"
"Samhällsvetare","Offentlig",117,2.73492286115007,"31000-31999"
"Samhällsvetare","Offentlig",147,3.43618513323983,"32000-32999"
"Samhällsvetare","Offentlig",150,3.50631136044881,"33000-33999"
"Samhällsvetare","Offentlig",146,3.41280972417017,"34000-34999"
"Samhällsvetare","Offentlig",178,4.16082281439925,"35000-35999"
"Samhällsvetare","Offentlig",158,3.69331463300608,"36000-36999"
"Samhällsvetare","Offentlig",176,4.11407199625994,"37000-37999"
"Samhällsvetare","Offentlig",176,4.11407199625994,"38000-38999"
"Samhällsvetare","Offentlig",178,4.16082281439925,"39000-39999"
"Samhällsvetare","Offentlig",187,4.37120149602618,"40000-40999"
"Samhällsvetare","Offentlig",193,4.51145395044413,"41000-41999"
"Samhällsvetare","Offentlig",180,4.20757363253857,"42000-42999"
"Samhällsvetare","Offentlig",159,3.71669004207574,"43000-43999"
"Samhällsvetare","Offentlig",158,3.69331463300608,"44000-44999"
"Samhällsvetare","Offentlig",167,3.90369331463301,"45000-45999"
"Samhällsvetare","Offentlig",166,3.88031790556335,"46000-46999"
"Samhällsvetare","Offentlig",115,2.68817204301075,"47000-47999"
"Samhällsvetare","Offentlig",114,2.66479663394109,"48000-48999"
"Samhällsvetare","Offentlig",101,2.36091631603553,"49000-49999"
"Samhällsvetare","Offentlig",84,1.96353436185133,"50000-50999"
"Samhällsvetare","Offentlig",58,1.35577372604021,"51000-51999"
"Samhällsvetare","Offentlig",78,1.82328190743338,"52000-52999"
"Samhällsvetare","Offentlig",67,1.56615240766713,"53000-53999"
"Samhällsvetare","Offentlig",47,1.09864422627396,"54000-54999"
"Samhällsvetare","Offentlig",46,1.0752688172043,"55000-55999"
"Samhällsvetare","Offentlig",43,1.00514258999533,"56000-56999"
"Samhällsvetare","Offentlig",34,0.794763908368396,"57000-57999"
"Samhällsvetare","Offentlig",24,0.561009817671809,"58000-58999"
"Samhällsvetare","Offentlig",31,0.72463768115942,"59000-59999"
"Samhällsvetare","Offentlig",38,0.888265544647031,"60000-60999"
"Samhällsvetare","Offentlig",28,0.654511453950444,"61000-61999"
"Samhällsvetare","Offentlig",33,0.771388499298738,"62000-62999"
"Samhällsvetare","Offentlig",23,0.537634408602151,"63000-63999"
"Samhällsvetare","Offentlig",24,0.561009817671809,"64000-64999"
"Samhällsvetare","Offentlig",26,0.607760635811127,"65000-65999"
"Samhällsvetare","Offentlig",18,0.420757363253857,"66000-66999"
"Samhällsvetare","Offentlig",14,0.327255726975222,"67000-67999"
"Samhällsvetare","Offentlig",10,0.233754090696587,"68000-68999"
